,Date,polarity
560,14/07/19,0.0
561,14/07/19,8.928571428571429
562,14/07/19,0.0
563,15/07/19,0.0
564,15/07/19,0.0
565,15/07/19,40.0
566,15/07/19,0.0
567,15/07/19,0.0
568,16/07/19,0.0
569,16/07/19,0.0
570,16/07/19,0.0
571,16/07/19,0.0
572,16/07/19,35.0
573,16/07/19,0.0
574,16/07/19,0.0
575,16/07/19,0.0
576,16/07/19,0.0
577,16/07/19,0.0
578,16/07/19,0.0
579,16/07/19,0.0
580,16/07/19,0.0
581,16/07/19,0.0
582,16/07/19,0.0
583,16/07/19,0.0
584,16/07/19,0.0
585,17/07/19,0.0
586,17/07/19,0.0
587,17/07/19,37.5
588,17/07/19,0.0
589,17/07/19,0.0
590,17/07/19,0.0
591,17/07/19,0.0
592,18/07/19,0.0
593,18/07/19,0.0
594,18/07/19,0.0
595,18/07/19,0.0
596,18/07/19,0.0
597,18/07/19,0.0
598,18/07/19,0.0
599,19/07/19,-5.250000000000001
600,21/07/19,0.0
601,21/07/19,0.0
602,21/07/19,50.0
603,22/07/19,20.0
604,22/07/19,0.0
605,22/07/19,-13.333333333333334
606,22/07/19,0.0
607,23/07/19,0.0
608,23/07/19,-6.25
609,23/07/19,0.0
610,23/07/19,0.0
611,23/07/19,0.0
612,23/07/19,45.0
613,23/07/19,0.0
614,23/07/19,0.0
615,23/07/19,-20.0
616,23/07/19,6.8181818181818175
617,23/07/19,-13.333333333333334
618,23/07/19,16.666666666666664
619,23/07/19,0.0
620,23/07/19,70.0
621,23/07/19,0.0
622,23/07/19,0.0
623,23/07/19,-16.666666666666664
624,23/07/19,0.0
625,23/07/19,0.0
626,24/07/19,0.0
627,24/07/19,0.0
628,24/07/19,0.0
629,24/07/19,0.0
630,24/07/19,0.0
631,24/07/19,0.0
632,24/07/19,0.0
633,24/07/19,0.0
634,24/07/19,0.0
635,24/07/19,0.0
636,24/07/19,0.0
637,24/07/19,0.0
638,24/07/19,4.166666666666667
639,24/07/19,0.0
640,24/07/19,21.25
641,24/07/19,0.0
642,24/07/19,0.0
643,24/07/19,50.0
644,24/07/19,0.0
645,24/07/19,0.0
646,24/07/19,0.0
647,24/07/19,0.0
648,24/07/19,0.0
649,24/07/19,0.0
650,24/07/19,0.0
651,24/07/19,100.0
652,24/07/19,0.0
653,24/07/19,0.0
654,24/07/19,0.0
655,24/07/19,0.0
656,24/07/19,0.0
657,24/07/19,0.0
658,24/07/19,0.0
659,24/07/19,50.0
660,24/07/19,0.0
661,24/07/19,0.0
662,24/07/19,0.0
663,24/07/19,0.0
664,24/07/19,50.0
665,24/07/19,0.0
666,24/07/19,0.0
667,24/07/19,0.0
668,24/07/19,39.285714285714285
669,24/07/19,0.0
670,24/07/19,40.0
671,24/07/19,0.0
672,24/07/19,0.0
673,24/07/19,0.0
674,24/07/19,50.0
675,24/07/19,0.0
676,25/07/19,0.0
677,25/07/19,0.0
678,25/07/19,0.0
679,25/07/19,18.75
680,25/07/19,0.0
681,25/07/19,0.0
682,25/07/19,0.0
683,25/07/19,0.0
684,25/07/19,0.0
685,25/07/19,28.57142857142857
686,25/07/19,0.0
687,25/07/19,0.0
688,25/07/19,0.0
689,25/07/19,0.0
690,25/07/19,0.0
691,25/07/19,80.0
692,25/07/19,-8.333333333333332
693,25/07/19,0.0
694,25/07/19,0.0
695,25/07/19,0.0
696,25/07/19,-16.666666666666664
697,25/07/19,0.0
698,25/07/19,40.0
699,25/07/19,50.0
700,25/07/19,0.0
701,25/07/19,0.0
702,25/07/19,0.0
703,25/07/19,0.0
704,25/07/19,0.0
705,25/07/19,35.0
706,25/07/19,0.0
707,25/07/19,0.0
708,25/07/19,0.0
709,25/07/19,-5.0
710,25/07/19,0.0
711,25/07/19,0.0
712,25/07/19,0.0
713,26/07/19,0.0
714,26/07/19,0.0
715,26/07/19,0.0
716,26/07/19,50.0
717,26/07/19,50.0
718,26/07/19,0.0
719,26/07/19,0.0
720,26/07/19,0.0
721,26/07/19,0.0
722,28/07/19,0.0
723,28/07/19,0.0
724,29/07/19,0.0
725,29/07/19,0.0
726,29/07/19,0.0
727,29/07/19,0.0
728,29/07/19,0.0
729,29/07/19,0.0
730,29/07/19,0.0
731,29/07/19,0.0
732,29/07/19,0.0
733,30/07/19,0.0
734,30/07/19,0.0
735,30/07/19,0.0
736,30/07/19,0.0
737,30/07/19,0.0
738,30/07/19,0.0
739,30/07/19,0.0
740,30/07/19,0.0
741,30/07/19,0.0
742,30/07/19,0.0
743,30/07/19,0.0
744,30/07/19,0.0
745,30/07/19,0.0
746,30/07/19,0.0
747,30/07/19,0.0
748,30/07/19,0.0
749,30/07/19,25.0
750,30/07/19,0.0
751,30/07/19,0.0
752,31/07/19,0.0
753,31/07/19,0.0
754,31/07/19,0.0
755,31/07/19,0.0
756,31/07/19,0.0
757,31/07/19,0.0
758,31/07/19,0.0
759,31/07/19,0.0
760,01/08/19,0.0
761,01/08/19,0.0
762,01/08/19,0.0
763,01/08/19,0.0
764,01/08/19,0.0
765,01/08/19,0.0
766,01/08/19,0.0
767,02/08/19,0.0
768,02/08/19,0.0
769,02/08/19,0.0
770,02/08/19,-31.25
771,02/08/19,0.0
772,02/08/19,-30.0
773,02/08/19,0.0
774,02/08/19,50.0
775,02/08/19,0.0
776,02/08/19,0.0
777,02/08/19,0.0
778,02/08/19,50.0
779,02/08/19,20.0
780,03/08/19,0.0
781,03/08/19,0.0
782,03/08/19,0.0
783,04/08/19,0.0
784,04/08/19,40.0
785,06/08/19,0.0
786,07/08/19,0.0
787,07/08/19,0.0
788,07/08/19,0.0
789,07/08/19,0.0
790,08/08/19,40.0
791,08/08/19,10.0
792,09/08/19,0.0
793,12/08/19,0.0
794,13/08/19,0.0
795,13/08/19,0.0
796,13/08/19,0.0
797,13/08/19,0.0
798,13/08/19,20.0
799,13/08/19,0.0
800,13/08/19,0.0
801,13/08/19,0.0
802,13/08/19,0.0
803,13/08/19,0.0
804,13/08/19,0.0
805,13/08/19,0.0
806,13/08/19,0.0
807,13/08/19,0.0
808,13/08/19,0.0
809,13/08/19,0.0
810,13/08/19,0.0
811,13/08/19,0.0
812,13/08/19,43.75
813,13/08/19,0.0
814,13/08/19,0.0
815,13/08/19,0.0
816,13/08/19,25.0
817,13/08/19,0.0
818,13/08/19,13.636363636363635
819,13/08/19,0.0
820,13/08/19,50.0
821,14/08/19,0.0
822,14/08/19,0.0
823,14/08/19,25.0
824,14/08/19,0.0
825,15/08/19,0.0
826,15/08/19,0.0
827,15/08/19,12.5
828,15/08/19,0.0
829,15/08/19,50.0
830,15/08/19,0.0
831,15/08/19,25.0
832,15/08/19,0.0
833,15/08/19,0.0
834,15/08/19,0.0
835,15/08/19,0.0
836,15/08/19,0.0
837,16/08/19,0.0
838,16/08/19,-12.916666666666668
839,16/08/19,0.0
840,16/08/19,0.0
841,16/08/19,0.0
842,16/08/19,0.0
843,16/08/19,0.0
844,16/08/19,-7.142857142857142
845,16/08/19,-7.142857142857142
846,16/08/19,-7.142857142857142
847,16/08/19,-7.142857142857142
848,16/08/19,-7.142857142857142
849,16/08/19,-7.142857142857142
850,16/08/19,-7.1428571428571415
851,16/08/19,-7.1428571428571415
852,16/08/19,0.0
853,16/08/19,0.0
854,16/08/19,-7.1428571428571415
855,16/08/19,-7.1428571428571415
856,16/08/19,-7.1428571428571415
857,16/08/19,0.0
858,16/08/19,-7.1428571428571415
859,16/08/19,0.0
860,16/08/19,-7.1428571428571415
861,16/08/19,-7.1428571428571415
862,16/08/19,-7.1428571428571415
863,16/08/19,-7.1428571428571415
864,16/08/19,-7.1428571428571415
865,16/08/19,0.0
866,16/08/19,-7.1428571428571415
867,16/08/19,-7.1428571428571415
868,16/08/19,-7.1428571428571415
869,16/08/19,-7.1428571428571415
870,16/08/19,-7.1428571428571415
871,16/08/19,0.0
872,16/08/19,0.0
873,16/08/19,-7.1428571428571415
874,16/08/19,0.0
